label,file_names,ordre,espece,autres_especes_nb,autres_especes_annotees,chunk_initial_time,chunk_final_time,recording_chunk_id
Pholidoptera griseoaptera,Orthoptera_XXXXigeXXES_14VII2022_855_split_175_180.wav,Orthoptera,Callicrania ramburii,2,Pholidoptera griseoaptera,175,180,14173
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i331_split_0_5.wav,Orthoptera,Eumodicogryllus bordigalensis,1,Canis familiaris,0,5,14425
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i331_split_5_10.wav,Orthoptera,Eumodicogryllus bordigalensis,1,Canis familiaris,5,10,14426
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i331_split_10_15.wav,Orthoptera,Eumodicogryllus bordigalensis,1,Canis familiaris,10,15,14427
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i331_split_20_25.wav,Orthoptera,Eumodicogryllus bordigalensis,1,Canis familiaris,20,25,14429
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i331_split_30_35.wav,Orthoptera,Eumodicogryllus bordigalensis,1,Canis familiaris,30,35,14431
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i331_split_40_45.wav,Orthoptera,Eumodicogryllus bordigalensis,1,Canis familiaris,40,45,14433
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i331_split_50_55.wav,Orthoptera,Eumodicogryllus bordigalensis,1,Canis familiaris,50,55,14435
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i331_split_55_60.wav,Orthoptera,Eumodicogryllus bordigalensis,1,Canis familiaris,55,60,14436
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i333_split_35_40.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,35,40,14466
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i333_split_40_45.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,40,45,14467
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i333_split_45_50.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,45,50,14468
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i333_split_50_55.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,50,55,14469
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i333_split_55_60.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,55,60,14470
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i333_split_60_65.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,60,65,14471
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i333_split_65_70.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,65,70,14472
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i333_split_70_75.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,70,75,14473
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i333_split_75_80.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,75,80,14474
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i333_split_80_85.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,80,85,14475
Canis familiaris,Orthoptera_XXXXigeXXES_01VII2022_i333_split_85_90.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,85,90,14476
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i333_split_110_115.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,110,115,14481
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i333_split_115_120.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,115,120,14482
Eumodicogryllus bordigalensis,Orthoptera_XXXXigeXXES_01VII2022_i333_split_120_122.wav,Orthoptera,Eumodicogryllus bordigalensis,2,Canis familiaris,120,122,14483
Pholidoptera griseoaptera,Orthoptera_XXXXigeXXES_14VII2022_858_split_5_10.wav,Orthoptera,Pholidoptera griseoaptera,3,"Tettigonia viridissima, Canis familiaris",5,10,15342
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_5_10.wav,Orthoptera,Uromenus rugosicollis,1,,5,10,15984
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_10_15.wav,Orthoptera,Uromenus rugosicollis,1,,10,15,15985
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_15_20.wav,Orthoptera,Uromenus rugosicollis,1,,15,20,15986
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_20_25.wav,Orthoptera,Uromenus rugosicollis,1,,20,25,15987
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_25_30.wav,Orthoptera,Uromenus rugosicollis,1,,25,30,15988
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_30_35.wav,Orthoptera,Uromenus rugosicollis,1,,30,35,15989
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_40_45.wav,Orthoptera,Uromenus rugosicollis,1,,40,45,15991
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_45_50.wav,Orthoptera,Uromenus rugosicollis,1,,45,50,15992
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_50_55.wav,Orthoptera,Uromenus rugosicollis,1,,50,55,15993
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_55_60.wav,Orthoptera,Uromenus rugosicollis,1,,55,60,15994
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_60_65.wav,Orthoptera,Uromenus rugosicollis,1,,60,65,15995
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_65_70.wav,Orthoptera,Uromenus rugosicollis,1,,65,70,15996
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_70_75.wav,Orthoptera,Uromenus rugosicollis,1,,70,75,15997
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_885_split_75_79.wav,Orthoptera,Uromenus rugosicollis,1,,75,79,15998
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_0_5.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,0,5,15999
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_888_split_5_10.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,5,10,16000
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_888_split_10_15.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,10,15,16001
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_15_20.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,15,20,16002
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_20_25.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,20,25,16003
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_25_30.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,25,30,16004
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_30_35.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,30,35,16005
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_35_40.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,35,40,16006
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_40_45.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,40,45,16007
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_50_55.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,50,55,16009
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_55_60.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,55,60,16010
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_888_split_60_65.wav,Orthoptera,Uromenus rugosicollis,1,Pelophylax kl.,60,65,16011
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_889_split_0_5.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",0,5,16012
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_889_split_5_10.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",5,10,16013
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_889_split_15_20.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",15,20,16015
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_889_split_20_25.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",20,25,16016
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_889_split_25_30.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",25,30,16017
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_889_split_30_35.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",30,35,16018
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_889_split_35_40.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",35,40,16019
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_889_split_40_45.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",40,45,16020
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_889_split_45_50.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",45,50,16021
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_889_split_65_70.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",65,70,16025
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_889_split_70_72.wav,Orthoptera,Uromenus rugosicollis,2,"Pelophylax kl., Ruspolia nitidula",70,72,16026
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_0_5.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",0,5,16027
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_5_10.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",5,10,16028
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_20_25.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",20,25,16031
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_25_30.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",25,30,16032
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_30_35.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",30,35,16033
Gryllus campestris,Orthoptera_XXXXmon82FR_19VII2022_891_split_35_40.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",35,40,16034
Gryllus campestris,Orthoptera_XXXXmon82FR_19VII2022_891_split_40_45.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",40,45,16035
Gryllus campestris,Orthoptera_XXXXmon82FR_19VII2022_891_split_50_55.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",50,55,16037
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_55_60.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",55,60,16038
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_60_65.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",60,65,16039
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_75_80.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",75,80,16042
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_80_85.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",80,85,16043
Pelophylax kl.,Orthoptera_XXXXmon82FR_19VII2022_891_split_85_90.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",85,90,16044
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_90_95.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",90,95,16045
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_95_100.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",95,100,16046
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_100_105.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",100,105,16047
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_105_110.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",105,110,16048
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_110_115.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",110,115,16049
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_115_120.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",115,120,16050
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_891_split_120_123.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",120,123,16051
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_892_split_0_5.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",0,5,16052
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_892_split_5_10.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",5,10,16053
Gryllus campestris,Orthoptera_XXXXmon82FR_19VII2022_892_split_10_15.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",10,15,16054
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_892_split_20_25.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",20,25,16056
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_892_split_40_43.wav,Orthoptera,Uromenus rugosicollis,2,"Gryllus campestris, Pelophylax kl.",40,43,16060
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_5_10.wav,Orthoptera,Uromenus rugosicollis,1,,5,10,16062
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_10_15.wav,Orthoptera,Uromenus rugosicollis,1,,10,15,16063
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_15_20.wav,Orthoptera,Uromenus rugosicollis,1,,15,20,16064
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_20_25.wav,Orthoptera,Uromenus rugosicollis,1,,20,25,16065
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_25_30.wav,Orthoptera,Uromenus rugosicollis,1,,25,30,16066
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_30_35.wav,Orthoptera,Uromenus rugosicollis,1,,30,35,16067
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_35_40.wav,Orthoptera,Uromenus rugosicollis,1,,35,40,16068
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_40_45.wav,Orthoptera,Uromenus rugosicollis,1,,40,45,16069
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_45_50.wav,Orthoptera,Uromenus rugosicollis,1,,45,50,16070
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_50_55.wav,Orthoptera,Uromenus rugosicollis,1,,50,55,16071
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_55_60.wav,Orthoptera,Uromenus rugosicollis,1,,55,60,16072
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_60_65.wav,Orthoptera,Uromenus rugosicollis,1,,60,65,16073
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_65_70.wav,Orthoptera,Uromenus rugosicollis,1,,65,70,16074
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_70_75.wav,Orthoptera,Uromenus rugosicollis,1,,70,75,16075
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_893_split_75_76.wav,Orthoptera,Uromenus rugosicollis,1,,75,76,16076
Gryllus campestris,Orthoptera_XXXXmon82FR_19VII2022_894_split_0_5.wav,Orthoptera,Uromenus rugosicollis,2?,Gryllus campestris,0,5,16077
Gryllus campestris,Orthoptera_XXXXmon82FR_19VII2022_894_split_5_10.wav,Orthoptera,Uromenus rugosicollis,2?,Gryllus campestris,5,10,16078
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_894_split_10_15.wav,Orthoptera,Uromenus rugosicollis,2?,Gryllus campestris,10,15,16079
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_894_split_15_20.wav,Orthoptera,Uromenus rugosicollis,2?,Gryllus campestris,15,20,16080
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_894_split_20_25.wav,Orthoptera,Uromenus rugosicollis,2?,Gryllus campestris,20,25,16081
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_894_split_30_35.wav,Orthoptera,Uromenus rugosicollis,2?,Gryllus campestris,30,35,16083
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_894_split_40_45.wav,Orthoptera,Uromenus rugosicollis,2?,Gryllus campestris,40,45,16085
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_0_5.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,0,5,16087
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_5_10.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,5,10,16088
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_10_15.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,10,15,16089
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_15_20.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,15,20,16090
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_20_25.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,20,25,16091
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_25_30.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,25,30,16092
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_30_35.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,30,35,16093
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_35_40.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,35,40,16094
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_45_50.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,45,50,16096
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_50_55.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,50,55,16097
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_55_60.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,55,60,16098
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_60_65.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,60,65,16099
Uromenus rugosicollis,Orthoptera_XXXXmon82FR_19VII2022_895_split_65_67.wav,Orthoptera,Uromenus rugosicollis,1?,Pelophylax kl.,65,67,16100
Avion,Orthoptera_marltec81FR_30V2022_977_split_5_10.wav,Orthoptera,Pteronemobius heydenii,2,Gryllus campestris,5,10,12414
Déplacement,Orthoptera_cdpotsa09FR_05X2022_766_split_0_5.wav,Orthoptera,Tettigonia cantans,2,"Metrioptera buyssoni, Phylloscopus collybita",0,5,13596
Déplacement,Orthoptera_cdpotsa09FR_05X2022_766_split_5_10.wav,Orthoptera,Tettigonia cantans,2,"Metrioptera buyssoni, Phylloscopus collybita",5,10,13597
Déplacement,Orthoptera_cdpotsa09FR_05X2022_766_split_10_15.wav,Orthoptera,Tettigonia cantans,2,"Metrioptera buyssoni, Phylloscopus collybita",10,15,13598
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_766_split_15_20.wav,Orthoptera,Tettigonia cantans,2,"Metrioptera buyssoni, Phylloscopus collybita",15,20,13599
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_777_split_0_5.wav,Orthoptera,Tettigonia cantans,0,,0,5,13600
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_777_split_10_15.wav,Orthoptera,Tettigonia cantans,0,,10,15,13602
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_777_split_15_20.wav,Orthoptera,Tettigonia cantans,0,,15,20,13603
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_778_split_0_5.wav,Orthoptera,Tettigonia cantans,0,,0,5,13605
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_778_split_5_10.wav,Orthoptera,Tettigonia cantans,0,,5,10,13606
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_779_split_0_5.wav,Orthoptera,Tettigonia cantans,0,,0,5,13608
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_779_split_10_15.wav,Orthoptera,Tettigonia cantans,0,,10,15,13610
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_781_split_10_15.wav,Orthoptera,Tettigonia cantans,2,Phylloscopus collybita,10,15,13617
Déplacement,Orthoptera_cdpotsa09FR_05X2022_781_split_15_16.wav,Orthoptera,Tettigonia cantans,2,Phylloscopus collybita,15,16,13618
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_782_split_5_10.wav,Orthoptera,Tettigonia cantans,0,,5,10,13620
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_783_split_0_5.wav,Orthoptera,Tettigonia cantans,3,Nemobius sylvestris,0,5,13622
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_827_split_0_5.wav,Orthoptera,Tettigonia cantans,2,Phylloscopus collybita,0,5,13631
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_0_5.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,0,5,13634
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_5_10.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,5,10,13635
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_10_15.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,10,15,13636
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_15_20.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,15,20,13637
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_20_25.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,20,25,13638
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_25_30.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,25,30,13639
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_30_35.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,30,35,13640
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_35_40.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,35,40,13641
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_837_split_40_42.wav,Orthoptera,Tettigonia cantans,1,Phylloscopus collybita,40,42,13642
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_838_split_0_5.wav,Orthoptera,Tettigonia cantans,0,,0,5,13643
Tettigonia cantans,Orthoptera_cdpotsa09FR_05X2022_838_split_5_10.wav,Orthoptera,Tettigonia cantans,0,,5,10,13644
Tettigonia cantans,Orthoptera_eappmon09FR_20VIII2022_556_split_15_20.wav,Orthoptera,Tettigonia cantans,3,Ovis aries,15,20,13652
Vent,Orthoptera_eappmon09FR_20VIII2022_557_split_10_15.wav,Orthoptera,Tettigonia cantans,2,Ovis aries,10,15,13655
Tettigonia cantans,Orthoptera_eappmon09FR_20VIII2022_559_split_0_5.wav,Orthoptera,Tettigonia cantans,3,Ovis aries,0,5,13661
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_986_split_0_5.wav,Orthoptera,Tettigonia cantans,0,,0,5,13664
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_986_split_5_10.wav,Orthoptera,Tettigonia cantans,0,,5,10,13665
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_986_split_10_15.wav,Orthoptera,Tettigonia cantans,0,,10,15,13666
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_986_split_15_20.wav,Orthoptera,Tettigonia cantans,0,,15,20,13667
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_986_split_25_30.wav,Orthoptera,Tettigonia cantans,0,,25,30,13669
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_986_split_30_35.wav,Orthoptera,Tettigonia cantans,0,,30,35,13670
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_0_5.wav,Orthoptera,Tettigonia cantans,0,,0,5,13672
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_5_10.wav,Orthoptera,Tettigonia cantans,0,,5,10,13673
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_10_15.wav,Orthoptera,Tettigonia cantans,0,,10,15,13674
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_15_20.wav,Orthoptera,Tettigonia cantans,0,,15,20,13675
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_20_25.wav,Orthoptera,Tettigonia cantans,0,,20,25,13676
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_25_30.wav,Orthoptera,Tettigonia cantans,0,,25,30,13677
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_30_35.wav,Orthoptera,Tettigonia cantans,0,,30,35,13678
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_40_45.wav,Orthoptera,Tettigonia cantans,0,,40,45,13680
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_45_50.wav,Orthoptera,Tettigonia cantans,0,,45,50,13681
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_50_55.wav,Orthoptera,Tettigonia cantans,0,,50,55,13682
Tettigonia cantans,Orthoptera_sdmobou31FR_09X2022_987_split_55_60.wav,Orthoptera,Tettigonia cantans,0,,55,60,13683
